SCATS Number,Location,Date,Lane Points
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,2
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,0
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,6
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,4
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,4
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,12
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,12
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,8
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,9
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,10
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,28
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,41
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,61
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,76
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,64
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,72
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,102
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,114
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,114
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,102
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,125
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,132
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,90
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,76
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,77
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,79
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,64
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,65
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,69
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,67
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,75
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,67
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,74
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,62
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,54
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,79
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,74
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,73
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,82
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,68
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,83
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,72
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,67
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,114
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,82
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,101
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,109
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,108
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,122
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,137
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,134
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,104
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,117
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,115
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,102
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,109
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,125
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,144
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,112
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,103
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,89
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,93
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,78
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,51
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,54
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,51
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,53
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,40
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,38
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,52
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,50
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,34
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,44
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,46
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,28
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,37
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,25
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,26
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,20
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,17
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,14
4321,VALERIE_ST W OF HIGH_ST,2006-10-03 00:30:00,16
4321,VALERIE_ST W OF HIGH_ST,2006-10-04 00:45:00,9
4321,VALERIE_ST W OF HIGH_ST,2006-10-04 00:45:00,11
4321,VALERIE_ST W OF HIGH_ST,2006-10-04 00:45:00,6
4321,VALERIE_ST W OF HIGH_ST,2006-10-04 00:45:00,4
