SCATS Number,Location,Date,Lane Points
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,146
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,201
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,201
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,186
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,188
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,167
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,189
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,184
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,182
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,175
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,186
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,165
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,201
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,253
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,229
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,236
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,271
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,196
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,213
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,239
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,280
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,249
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,256
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,221
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,219
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,231
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,175
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,181
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,143
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,141
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,147
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,159
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,158
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,132
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,136
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,114
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,120
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,126
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,99
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,118
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,99
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,91
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,66
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,51
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-04 00:45:00,40
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,34
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,36
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,25
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,32
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,19
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,12
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,16
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,10
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,13
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,14
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,13
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,17
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,9
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,14
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,14
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,26
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,14
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,17
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,21
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,37
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,40
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,66
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,107
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,123
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,160
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,238
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,323
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,405
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,383
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,458
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,474
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,422
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,438
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,386
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,387
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,365
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,276
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,248
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,256
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,210
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,187
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,198
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,185
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,181
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,184
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,196
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,204
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,201
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,187
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,175
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,174
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,165
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,177
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,184
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,154
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,196
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,152
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,147
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,160
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,194
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,188
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,194
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,168
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,180
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,215
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,224
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,251
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,261
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,240
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,253
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,254
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,267
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,270
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,254
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,253
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,199
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,209
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,184
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,148
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,160
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,180
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,163
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,142
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,139
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,127
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,145
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,153
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,121
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,144
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,137
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,111
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,109
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,82
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,71
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,69
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-05 01:00:00,55
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,48
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,31
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,34
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,25
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,25
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,16
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,18
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,18
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,23
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,12
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,12
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,13
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,15
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,10
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,20
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,25
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,23
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,21
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,19
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,36
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,47
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,64
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,110
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,130
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,171
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,319
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,321
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,431
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,404
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,447
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,403
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,476
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,374
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,409
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,407
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,344
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,281
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,262
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,238
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,196
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,192
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,194
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,212
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,180
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,197
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,204
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,170
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,185
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,204
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,214
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,188
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,181
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,191
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,199
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,195
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,201
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,163
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,189
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,243
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,153
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,188
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,186
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,199
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,204
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,237
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,220
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,213
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,209
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,233
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,242
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,264
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,244
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,232
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,267
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,246
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,246
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,205
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,236
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,195
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,181
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,161
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,164
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,157
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,157
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,134
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,138
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,139
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,123
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,166
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,157
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,120
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,107
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,120
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,103
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,110
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-06 01:15:00,63
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,46
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,63
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,55
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,51
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,38
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,36
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,53
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,46
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,38
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,29
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,24
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,30
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,19
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,29
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,24
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,24
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,21
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,25
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,25
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,20
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,27
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,43
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,41
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,48
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,65
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,126
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,144
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,109
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,91
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,116
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,138
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,141
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,162
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,184
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,208
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,219
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,163
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,227
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,226
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,219
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,197
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,184
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,191
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,172
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,180
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,178
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,173
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,192
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,208
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,201
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,211
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,175
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,177
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,194
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,220
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,223
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,217
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,205
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,221
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,197
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,190
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,205
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,186
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,205
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,227
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,204
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,212
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,206
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,221
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,227
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,209
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,218
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,244
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,224
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,241
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,240
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,236
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,204
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,200
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,182
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,154
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,136
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,141
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,148
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,108
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,133
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,134
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,133
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,115
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,129
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,165
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,123
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,118
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,111
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,136
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-07 01:30:00,111
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,120
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,94
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,74
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,76
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,66
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,65
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,34
2000,BURWOOD_HWY E of WARRIGAL_RD,2006-10-08 01:45:00,35
