SCATS Number,Location,Date,Lane Points
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,294
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,353
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,362
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,381
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,371
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,384
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,382
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,375
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,374
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,313
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,328
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,297
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,375
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,384
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,377
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,327
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,273
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,234
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,188
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,159
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,159
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,155
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,152
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,162
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,149
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,141
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,177
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,150
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,146
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,114
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,107
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,95
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,63
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,54
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,46
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-04 00:45:00,43
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,38
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,26
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,26
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,24
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,21
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,10
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,8
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,7
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,8
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,9
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,7
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,5
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,8
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,7
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,6
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,15
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,8
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,5
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,7
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,19
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,28
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,38
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,56
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,69
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,101
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,131
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,151
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,162
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,201
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,159
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,101
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,172
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,148
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,171
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,204
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,208
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,217
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,189
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,194
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,214
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,199
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,207
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,198
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,194
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,196
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,220
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,228
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,200
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,211
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,231
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,214
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,219
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,202
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,233
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,209
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,217
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,238
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,299
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,294
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,321
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,373
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,364
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,397
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,374
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,362
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,385
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,410
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,435
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,385
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,372
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,359
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,371
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,369
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,330
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,245
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,268
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,204
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,191
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,175
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,148
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,138
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,155
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,180
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,157
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,159
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,152
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,142
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,118
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,106
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,97
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,65
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,56
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,59
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-05 01:00:00,32
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,33
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,19
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,22
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,18
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,18
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,7
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,15
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,12
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,12
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,7
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,12
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,9
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,8
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,19
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,11
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,15
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,16
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,19
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,37
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,42
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,72
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,106
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,121
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,118
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,165
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,190
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,190
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,159
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,171
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,187
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,166
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,169
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,195
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,204
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,200
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,185
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,183
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,188
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,193
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,204
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,203
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,213
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,229
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,219
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,228
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,214
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,213
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,221
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,261
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,227
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,229
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,235
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,274
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,279
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,302
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,336
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,344
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,361
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,356
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,394
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,342
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,372
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,401
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,412
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,398
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,337
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,347
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,366
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,389
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,358
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,315
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,317
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,246
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,200
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,192
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,160
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,148
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,119
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,115
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,127
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,114
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,131
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,106
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,126
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,123
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,120
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,113
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,139
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,129
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,106
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-06 01:15:00,71
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,65
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,61
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,46
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,55
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,42
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,40
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,46
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,33
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,26
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,16
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,23
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,17
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,20
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,21
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,17
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,17
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,10
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,20
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,17
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,21
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,17
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,22
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,18
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,31
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,21
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,36
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,57
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,55
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,70
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,71
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,58
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,107
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,100
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,126
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,133
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,140
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,151
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,162
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,187
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,182
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,180
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,178
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,230
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,227
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,215
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,251
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,224
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,241
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,266
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,252
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,243
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,264
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,243
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,249
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,277
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,246
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,268
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,239
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,266
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,239
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,229
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,238
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,190
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,234
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,241
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,244
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,228
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,263
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,221
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,249
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,235
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,225
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,252
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,216
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,193
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,201
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,199
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,174
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,121
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,171
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,108
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,112
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,98
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,92
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,112
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,108
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,98
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,95
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,81
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,101
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,121
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,98
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,101
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,120
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,117
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-07 01:30:00,98
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,107
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,84
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,86
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,56
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,65
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,49
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,60
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,52
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,44
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,28
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,31
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,34
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,33
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,31
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,23
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,16
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,23
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,23
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,9
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,15
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,21
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,16
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,20
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,23
2820,PRINCESS_ST S of CHANDLER_HWY,2006-10-08 01:45:00,25
